,Unnamed: 0,index,Title,Director,Cast,Genre,comb
3132,3132,3132,Agar Tum Na Hote,['Lekh Tandon'],Rajesh Khanna|Rekha|Raj Babbar|Madan Puri|Asrani|Baby Shabana|Sudhir Dalvi|Yunus Parvez|Sunder|Dulari|Ranvir Raj|Rekha Parmar|Zubaida|Sunil Dhawan|,Drama|Family,Lekh Tandon DramaFamily Rajesh KhannaRekhaRaj BabbarMadan PuriAsraniBaby ShabanaSudhir DalviYunus ParvezSunderDulariRanvir RajRekha ParmarZubaidaSunil Dhawan Agar Tum Na Hote
3133,3133,3133,Andhaa Kaanoon,['Rama Rao Tatineni'],Amitabh Bachchan|Rajinikanth|Hema Malini|Reena Roy|Pran|Prem Chopra|Danny Denzongpa|Amrish Puri|Madan Puri|Om Shivpuri|Asrani|Hilla Sethna|Gautami|Madhavi|,Action|Drama,Rama Rao Tatineni ActionDrama Amitabh BachchanRajinikanthHema MaliniReena RoyPranPrem ChopraDanny DenzongpaAmrish PuriMadan PuriOm ShivpuriAsraniHilla SethnaGautamiMadhavi Andhaa Kaanoon
3134,3134,3134,Bade Dil Wala,['Bhappi Sonie'],Rishi Kapoor|Tina Ambani|Sarika|Aruna Irani|Jagdeep|Madan Puri|Pran|Roopesh Kumar|Bharat Bhushan|Jyoti Bakshi|Jankidas|Dhumal|Shivraj|Bhushan Tiwari|,Action|Crime|Drama,Bhappi Sonie ActionCrimeDrama Rishi KapoorTina AmbaniSarikaAruna IraniJagdeepMadan PuriPranRoopesh KumarBharat BhushanJyoti BakshiJankidasDhumalShivrajBhushan Tiwari Bade Dil Wala
3135,3135,3135,Arohan,['Pinaki Chaudhuri'],Victor Banerjee|Noni Ganguly|Pankaj Kapur|Sreela Majumdar|Khokha Mukherji|Om Puri|Gita Sen|,Drama,Pinaki Chaudhuri Drama Victor BanerjeeNoni GangulyPankaj KapurSreela MajumdarKhokha MukherjiOm PuriGita Sen Arohan
3136,3136,3136,Tohfa,['K. Raghavendra Rao'],Jeetendra|Jaya Prada|Sridevi|Aruna Irani|Kader Khan|Shakti Kapoor|Jagdeep|Leela Mishra|Urmila Bhatt|Mohan Choti|,Drama|Romance,K Raghavendra Rao DramaRomance JeetendraJaya PradaSrideviAruna IraniKader KhanShakti KapoorJagdeepLeela MishraUrmila BhattMohan Choti Tohfa
3137,3137,3137,Achha Bura,['Hrishikesh Mukherjee'],Amjad Khan|Ranjeet|Raj Babbar|Anita Raj|Dina Pathak|Sajjan|Hari Shivdasani|Shobhna Shah|Anu Dhawan|Chander Mohan Khanna|Amol Sen|Bishan Khanna|Jagjit Uppal|Viju Khote|,Drama,Hrishikesh Mukherjee Drama Amjad KhanRanjeetRaj BabbarAnita RajDina PathakSajjanHari ShivdasaniShobhna ShahAnu DhawanChander Mohan KhannaAmol SenBishan KhannaJagjit UppalViju Khote Achha Bura
3138,3138,3138,Arpan,['J. Om Prakash'],Jeetendra|Reena Roy|Parveen Babi|Raj Babbar|Sujit Kumar|Dina Pathak|Sulochana Latkar|Vikas Anand|Priti Sapru|Sudhir Dalvi|Shashi Puri|,Drama|Romance,J Om Prakash DramaRomance JeetendraReena RoyParveen BabiRaj BabbarSujit KumarDina PathakSulochana LatkarVikas AnandPriti SapruSudhir DalviShashi Puri Arpan
3139,3139,3139,Bekaraar,['Rajendra Prasad V.B.'],Sanjay Dutt|Padmini Kolhapure|Ashok Kumar|Om Puri|Supriya Pathak|,Drama|Romance,Rajendra Prasad VB DramaRomance Sanjay DuttPadmini KolhapureAshok KumarOm PuriSupriya Pathak Bekaraar
3140,3140,3140,Bandhan Kuchchey Dhaagon Ka,['Anil Sharma'],Shashi Kapoor|Zeenat Aman|Rakhee Gulzar|Deven Verma|Bindu|Prem Chopra|Master Ravi|Shubha Khote|Raza Murad|Rajendra Nath|Rehana Sultan|Yunus Parvez|Sonia Sahni|Jankidas|,Drama|Family,Anil Sharma DramaFamily Shashi KapoorZeenat AmanRakhee GulzarDeven VermaBinduPrem ChopraMaster RaviShubha KhoteRaza MuradRajendra NathRehana SultanYunus ParvezSonia SahniJankidas Bandhan Kuchchey Dhaagon Ka
3141,3141,3141,Coolie,['Manmohan Desai Prayag Raj'],Amitabh Bachchan|Waheeda Rehman|Rishi Kapoor|Rati Agnihotri|Shoma Anand|Suresh Oberoi|Om Shivpuri|Satyendra Kapoor|Nilu Phule|Goga Kapoor|Puneet Issar|Mukri|Shubha Khote|Krishan Dhawan|,Action|Comedy|Drama,Manmohan Desai Prayag Raj ActionComedyDrama Amitabh BachchanWaheeda RehmanRishi KapoorRati AgnihotriShoma AnandSuresh OberoiOm ShivpuriSatyendra KapoorNilu PhuleGoga KapoorPuneet IssarMukriShubha KhoteKrishan Dhawan Coolie
3142,3142,3142,Chor Police,['Amjad Khan'],Shatrughan Sinha|Parveen Babi|Shakti Kapoor|Amjad Khan|Satyendra Kapoor|Kader Khan|Ashok Kumar|Narendra Nath|Nirupa Roy|Sudhir|Gurbachan Singh|Vinod Mehra|Bindiya Goswami|Imtiaz Khan|,Action|Crime|Drama,Amjad Khan ActionCrimeDrama Shatrughan SinhaParveen BabiShakti KapoorAmjad KhanSatyendra KapoorKader KhanAshok KumarNarendra NathNirupa RoySudhirGurbachan SinghVinod MehraBindiya GoswamiImtiaz Khan Chor Police
3143,3143,3143,Ardh Satya,['Govind Nihalani'],Om Puri|Smita Patil|Amrish Puri|Shafi Inamdar|Achyut Potdar|Sadashiv Amrapurkar|Naseeruddin Shah|Prabhakar Patankar|Rafique Mukadam|Madhuri Purandare|Shanta Gokhale|Ila Arun|Leela Jariwala|Arun Kakde|,Crime|Drama,Govind Nihalani CrimeDrama Om PuriSmita PatilAmrish PuriShafi InamdarAchyut PotdarSadashiv AmrapurkarNaseeruddin ShahPrabhakar PatankarRafique MukadamMadhuri PurandareShanta GokhaleIla ArunLeela JariwalaArun Kakde Ardh Satya
3144,3144,3144,Chatpati,['V. Ravindra'],Smita Patil|Raj Kiran|Reema Lagoo|Shreeram Lagoo|Sudhir Dalvi|,Comedy,V Ravindra Comedy Smita PatilRaj KiranReema LagooShreeram LagooSudhir Dalvi Chatpati
3145,3145,3145,Ganga Meri Maa,['Shyam Ralhan'],Danny Denzongpa|Iftekhar|Sujit Kumar|Ranjeet|Nirupa Roy|Neetu Singh|,Drama,Shyam Ralhan Drama Danny DenzongpaIftekharSujit KumarRanjeetNirupa RoyNeetu Singh Ganga Meri Maa
3146,3146,3146,Daulat Ke Dushman,['Bimal Rawal'],Manu|Manjushree|Mehmood|Ajit|Pran|Paintal|Shatrughan Sinha|Vinod Khanna|,Action,Bimal Rawal Action ManuManjushreeMehmoodAjitPranPaintalShatrughan SinhaVinod Khanna Daulat Ke Dushman
3147,3147,3147,Doosri Dulhan,['Lekh Tandon'],Victor Banerjee|Sharmila Tagore|Shabana Azmi|Sudhir|Annadada|Randhir|,Drama|Family,Lekh Tandon DramaFamily Victor BanerjeeSharmila TagoreShabana AzmiSudhirAnnadadaRandhir Doosri Dulhan
3148,3148,3148,Hum Se Hai Zamana,['Deepak Bahry'],Mithun Chakraborty|Zeenat Aman|Danny Denzongpa|Kamal Kapoor|Amjad Khan|Kim|Kaajal Kiran|Shreeram Lagoo|Ranjeet|Ashalata Wabgaonkar|Seema Deo|,Action,Deepak Bahry Action Mithun ChakrabortyZeenat AmanDanny DenzongpaKamal KapoorAmjad KhanKimKaajal KiranShreeram LagooRanjeetAshalata WabgaonkarSeema Deo Hum Se Hai Zamana
3149,3149,3149,Ek Baar Chale Aao,['Jagdish Sidana'],Asrani|Bharat Bhushan|Jankidas|Girish Karnad|Kulbhushan Kharbanda|Kaajal Kiran|Nadira|Deepti Naval|,Drama,Jagdish Sidana Drama AsraniBharat BhushanJankidasGirish KarnadKulbhushan KharbandaKaajal KiranNadiraDeepti Naval Ek Baar Chale Aao
3150,3150,3150,Hero,['Yimou Zhang'],Sanjeev Kumar|Shammi Kapoor|Jackie Shroff|Meenakshi Sheshadri|Amrish Puri|Madan Puri|Ranjeet|Bindu|Bharat Bhushan|Shakti Kapoor|Urmila Bhatt|Manhar Udhas|Jamal|Rehman Khan|,Action|Drama|Romance,Yimou Zhang ActionDramaRomance Sanjeev KumarShammi KapoorJackie ShroffMeenakshi SheshadriAmrish PuriMadan PuriRanjeetBinduBharat BhushanShakti KapoorUrmila BhattManhar UdhasJamalRehman Khan Hero
3151,3151,3151,Jaane Bhi Do Yaaro,['Kundan Shah'],Naseeruddin Shah|Ravi Baswani|Bhakti Barve|Satish Shah|Om Puri|Pankaj Kapur|Satish Kaushik|Neena Gupta|Deepak Qazir|Rajesh Puri|Zafar Sanjari|Ashok Banthia|Uday Chandra|Harshad Gandhi|,Comedy|Drama,Kundan Shah ComedyDrama Naseeruddin ShahRavi BaswaniBhakti BarveSatish ShahOm PuriPankaj KapurSatish KaushikNeena GuptaDeepak QazirRajesh PuriZafar SanjariAshok BanthiaUday ChandraHarshad Gandhi Jaane Bhi Do Yaaro
3152,3152,3152,Justice Chaudhury,['K. Raghavendra Rao'],Jeetendra|Hema Malini|Sridevi|Arun Govil|Moushumi Chatterjee|Bharat Bhushan|Raj Kiran|Kader Khan|Shakti Kapoor|Asrani|Prema Narayan|Rajendra Nath|,Action|Comedy|Drama,K Raghavendra Rao ActionComedyDrama JeetendraHema MaliniSrideviArun GovilMoushumi ChatterjeeBharat BhushanRaj KiranKader KhanShakti KapoorAsraniPrema NarayanRajendra Nath Justice Chaudhury
3153,3153,3153,Durdesh,['Ambrish Sangal'],Shashi Kapoor|Sharmila Tagore|Parveen Babi|Raj Babbar|Nadeem Baig|Bobita|David Abraham|Nasser Shaboo|Nancy Bata|Rishi Kumar|Charlie|Lali Vij|Master Asim|Ruby|,Action|Crime|Drama,Ambrish Sangal ActionCrimeDrama Shashi KapoorSharmila TagoreParveen BabiRaj BabbarNadeem BaigBobitaDavid AbrahamNasser ShabooNancy BataRishi KumarCharlieLali VijMaster AsimRuby Durdesh
3154,3154,3154,Jeet Hamaari,['N. Linguswamy'],Rakesh Roshan|Rajinikanth|Ranjeeta Kaur|Anita Raj|Om Shivpuri|Madan Puri|Shakti Kapoor|Satyendra Kapoor|Jagdish Raj|Aruna Irani|Padma Chavan|Silk Smitha|Vijayakumar|Gurbachan Singh|,Action,N Linguswamy Action Rakesh RoshanRajinikanthRanjeeta KaurAnita RajOm ShivpuriMadan PuriShakti KapoorSatyendra KapoorJagdish RajAruna IraniPadma ChavanSilk SmithaVijayakumarGurbachan Singh Jeet Hamaari
3155,3155,3155,Karate,['Deb Mukherjee'],Mithun Chakraborty|Deb Mukherjee|Kaajal Kiran|Yogeeta Bali|Prema Narayan|Kader Khan|Mazhar Khan|Narendernath|Mac Mohan|Tun Tun|Guddi|Paidi Jairaj|Guru Dharshan|Seema Deo|,Action|Drama|Musical,Deb Mukherjee ActionDramaMusical Mithun ChakrabortyDeb MukherjeeKaajal KiranYogeeta BaliPrema NarayanKader KhanMazhar KhanNarendernathMac MohanTun TunGuddiPaidi JairajGuru DharshanSeema Deo Karate
3156,3156,3156,Faraib,['Rajat Rakshit'],Mithun Chakraborty|Ranjeeta Kaur|Shreeram Lagoo|,Action|Thriller,Rajat Rakshit ActionThriller Mithun ChakrabortyRanjeeta KaurShreeram Lagoo Faraib
3157,3157,3157,Kissi Se Na Kehna,['Hrishikesh Mukherjee'],Farooq Shaikh|Deepti Naval|Utpal Dutt|Saeed Jaffrey|S.N. Banerjee|Deven Verma|Lalita Kumari|Asha Sharma|Ketki Dave|Nellu Arora|Babli|Kanu Roy|Kamlakar Date|Baldev Mehta|,Comedy|Romance,Hrishikesh Mukherjee ComedyRomance Farooq ShaikhDeepti NavalUtpal DuttSaeed JaffreySN BanerjeeDeven VermaLalita KumariAsha SharmaKetki DaveNellu AroraBabliKanu RoyKamlakar DateBaldev Mehta Kissi Se Na Kehna
3158,3158,3158,Greed,['Michael Winterbottom'],Brahmachari|Chandrashekhar|Coca Cola|Kartik Dutta|Bindiya Goswami|Jagdeep|Heena Kausar|Kaajal Kiran|Vinod Mehra|Anant Nag|Pran|Ranjeet|Master Ravi|,Action|Crime,Michael Winterbottom ActionCrime BrahmachariChandrashekharCoca ColaKartik DuttaBindiya GoswamiJagdeepHeena KausarKaajal KiranVinod MehraAnant NagPranRanjeetMaster Ravi Greed
3159,3159,3159,Himmatwala,['Sajid Khan'],Sridevi|Jeetendra|Amjad Khan|Waheeda Rehman|Kader Khan|,Action|Comedy|Drama,Sajid Khan ActionComedyDrama SrideviJeetendraAmjad KhanWaheeda RehmanKader Khan Himmatwala
3160,3160,3160,The Tale,['Jennifer Fox'],Naseeruddin Shah|Farooq Shaikh|Deepti Naval|,Comedy|Drama,Jennifer Fox ComedyDrama Naseeruddin ShahFarooq ShaikhDeepti Naval The Tale
3161,3161,3161,Kalaakaar,['P. Sambasiva Rao'],Kunal Goswami|Sridevi|Rakesh Bedi|Mehmood|Madhu Malini|Paintal|Krishan Dhawan|Shreeram Lagoo|Agha|Raj Kishore|Kanwaljit Singh|,Family|Romance,P Sambasiva Rao FamilyRomance Kunal GoswamiSrideviRakesh BediMehmoodMadhu MaliniPaintalKrishan DhawanShreeram LagooAghaRaj KishoreKanwaljit Singh Kalaakaar
3162,3162,3162,Log Kya Kahenge,['B.R. Ishara'],Navin Nischol|Shabana Azmi|Shatrughan Sinha|Sanjeev Kumar|Aruna Irani|,Family,BR Ishara Family Navin NischolShabana AzmiShatrughan SinhaSanjeev KumarAruna Irani Log Kya Kahenge
3163,3163,3163,Lovers,['Yimou Zhang'],Kumar Gaurav|Padmini Kolhapure|Rakesh Bedi|Mehmood Jr.|Danny Denzongpa|Tanuja|Beena Banerjee|,Comedy|Drama|Romance,Yimou Zhang ComedyDramaRomance Kumar GauravPadmini KolhapureRakesh BediMehmood JrDanny DenzongpaTanujaBeena Banerjee Lovers
3164,3164,3164,Main Awara Hoon,['Ashim S. Samanta'],Sanjay Dutt|Raj Babbar|Jaya Prada|Rati Agnihotri|Shubha Khote|Shakti Kapoor|Ramesh Deo|Madan Puri|,Drama|Family,Ashim S Samanta DramaFamily Sanjay DuttRaj BabbarJaya PradaRati AgnihotriShubha KhoteShakti KapoorRamesh DeoMadan Puri Main Awara Hoon
3165,3165,3165,Jaani Dost,['K. Raghavendra Rao'],Dharmendra|Jeetendra|Parveen Babi|Sridevi|Amjad Khan|Kader Khan|Asrani|,Action|Comedy|Crime,K Raghavendra Rao ActionComedyCrime DharmendraJeetendraParveen BabiSrideviAmjad KhanKader KhanAsrani Jaani Dost
3166,3166,3166,Mahaan,['S. Ramanathan'],Ashok Kumar|Waheeda Rehman|Amitabh Bachchan|Zeenat Aman|Parveen Babi|Amjad Khan|Kader Khan|Aruna Irani|Shakti Kapoor|Gurbachan Singh|Sujit Kumar|Mac Mohan|Mukri|,Action|Comedy|Drama,S Ramanathan ActionComedyDrama Ashok KumarWaheeda RehmanAmitabh BachchanZeenat AmanParveen BabiAmjad KhanKader KhanAruna IraniShakti KapoorGurbachan SinghSujit KumarMac MohanMukri Mahaan
3167,3167,3167,Mandi,['Shyam Benegal'],Shabana Azmi|Smita Patil|Naseeruddin Shah|Amrish Puri|Kulbhushan Kharbanda|Saeed Jaffrey|Om Puri|Sreela Majumdar|Neena Gupta|Gita Siddharth|Sunila Pradhan|Soni Razdan|Anita Kanwar|Ratna Pathak Shah|,Comedy|Drama,Shyam Benegal ComedyDrama Shabana AzmiSmita PatilNaseeruddin ShahAmrish PuriKulbhushan KharbandaSaeed JaffreyOm PuriSreela MajumdarNeena GuptaGita SiddharthSunila PradhanSoni RazdanAnita KanwarRatna Pathak Shah Mandi
3168,3168,3168,Mujhe Insaaf Chahiye,['Rama Rao Tatineni'],Rati Agnihotri|Mithun Chakraborty|Rekha|Shreeram Lagoo|Seema Deo|Ranjeeta Kaur|Danny Denzongpa|Asrani|,Drama|Romance,Rama Rao Tatineni DramaRomance Rati AgnihotriMithun ChakrabortyRekhaShreeram LagooSeema DeoRanjeeta KaurDanny DenzongpaAsrani Mujhe Insaaf Chahiye
3169,3169,3169,Masoom,['Shekhar Kapur'],Naseeruddin Shah|Shabana Azmi|Jugal Hansraj|Urmila Matondkar|Aradhana Srivastav|Saeed Jaffrey|Tanuja|Supriya Pathak|Satish Kaushik|Aziz Qureshi|Pran Talwar|Ram Gopal Bajaj|Anila Singh|A. Kukereja|,Drama|Family|Musical,Shekhar Kapur DramaFamilyMusical Naseeruddin ShahShabana AzmiJugal HansrajUrmila MatondkarAradhana SrivastavSaeed JaffreyTanujaSupriya PathakSatish KaushikAziz QureshiPran TalwarRam Gopal BajajAnila SinghA Kukereja Masoom
3170,3170,3170,Mazdoor,['Ravi Chopra'],Dilip Kumar|Nanda|Raj Babbar|Padmini Kolhapure|Rati Agnihotri|Raj Kiran|Suresh Oberoi|Madan Puri|Nasir Hussain|Iftekhar|Yunus Parvez|Jagdish Raj|Sunil Dhawan|Avtar|,Drama|Romance,Ravi Chopra DramaRomance Dilip KumarNandaRaj BabbarPadmini KolhapureRati AgnihotriRaj KiranSuresh OberoiMadan PuriNasir HussainIftekharYunus ParvezJagdish RajSunil DhawanAvtar Mazdoor
3171,3171,3171,Mawaali,['K. Bapaiah'],Jeetendra|Sridevi|Jaya Prada|Prem Chopra|Aruna Irani|Kader Khan|Shakti Kapoor|Asrani|Nirupa Roy|Iftekhar|,Drama|Family,K Bapaiah DramaFamily JeetendraSrideviJaya PradaPrem ChopraAruna IraniKader KhanShakti KapoorAsraniNirupa RoyIftekhar Mawaali
3172,3172,3172,Nastik,['Pramod Chakravorty'],Amitabh Bachchan|Hema Malini|Pran|Deven Verma|Amjad Khan|Madan Puri|Bharat Bhushan|Kamal Kapoor|Viju Khote|Master Bhagwan|Nalini Jaywant|Rita Bhaduri|Jayshree T.|Shammi|,Action|Drama,Pramod Chakravorty ActionDrama Amitabh BachchanHema MaliniPranDeven VermaAmjad KhanMadan PuriBharat BhushanKamal KapoorViju KhoteMaster BhagwanNalini JaywantRita BhaduriJayshree TShammi Nastik
3173,3173,3173,Prem Tapasya,['Narayana Rao Dasari'],Jeetendra|Rekha|Reena Roy|Prem Chopra|Om Shivpuri|Ashalata Wabgaonkar|Dina Pathak|Ashok Kumar|Vinod Mehra|Anita Raj|Asrani|Agha|Dinesh Hingoo|Aditya Kumar|,Drama|Romance,Narayana Rao Dasari DramaRomance JeetendraRekhaReena RoyPrem ChopraOm ShivpuriAshalata WabgaonkarDina PathakAshok KumarVinod MehraAnita RajAsraniAghaDinesh HingooAditya Kumar Prem Tapasya
3174,3174,3174,Naukar Biwi Ka,['Rajkumar Kohli'],Agha|Rajeev Anand|Raj Babbar|Brahmachari|Bob Christo|Danny Denzongpa|Dharmendra|A.K. Hangal|Jankidas|Rishi Kapoor|Kader Khan|Arman Kohli|Vinod Mehra|Neeta Mehta|,Action|Comedy|Drama,Rajkumar Kohli ActionComedyDrama AghaRajeev AnandRaj BabbarBrahmachariBob ChristoDanny DenzongpaDharmendraAK HangalJankidasRishi KapoorKader KhanArman KohliVinod MehraNeeta Mehta Naukar Biwi Ka
3175,3175,3175,Pasand Apni Apni,['Basu Chatterjee'],Mithun Chakraborty|Rati Agnihotri|Utpal Dutt|Subbiraj|Kumud Tripathi|Javed Khan|Madhumeeta Das|Manik Dutt|Manek Chaudhary|Ranjana Sachdev|Subroto Mahapatra|Khokha Mukherji|Roop Darshani|Sova Sen|,Comedy,Basu Chatterjee Comedy Mithun ChakrabortyRati AgnihotriUtpal DuttSubbirajKumud TripathiJaved KhanMadhumeeta DasManik DuttManek ChaudharyRanjana SachdevSubroto MahapatraKhokha MukherjiRoop DarshaniSova Sen Pasand Apni Apni
3176,3176,3176,Qayamat,['Raj N. Sippy'],Dharmendra|Smita Patil|Jaya Prada|Shatrughan Sinha|Shakti Kapoor|Poonam Dhillon|,Action|Crime|Drama,Raj N Sippy ActionCrimeDrama DharmendraSmita PatilJaya PradaShatrughan SinhaShakti KapoorPoonam Dhillon Qayamat
3177,3177,3177,Rishta Kagaz Ka,['Ajay Goel'],Nutan|Raj Babbar|Rati Agnihotri|Suresh Oberoi|Neeta Mehta|Johnny Walker|Gajanan Jagirdar|Iftekhar|Sudhir|Urmila Bhatt|Jagdish Raj|Sudha Chopra|Brahm Bhardwaj|,Drama|Musical,Ajay Goel DramaMusical NutanRaj BabbarRati AgnihotriSuresh OberoiNeeta MehtaJohnny WalkerGajanan JagirdarIftekharSudhirUrmila BhattJagdish RajSudha ChopraBrahm Bhardwaj Rishta Kagaz Ka
3178,3178,3178,Romance,['Catherine Breillat'],Shammi Kapoor|Kumar Gaurav|Poonam Dhillon|Anwar|,Romance,Catherine Breillat Romance Shammi KapoorKumar GauravPoonam DhillonAnwar Romance
3179,3179,3179,Pukar,['Rajkumar Santoshi'],Amitabh Bachchan|Zeenat Aman|Randhir Kapoor|Tina Ambani|Prem Chopra|Shreeram Lagoo|Paidi Jairaj|Chand Usmani|Viju Khote|Shubha Khote|Hadhic Hartaki|Azaad Irani|Narendra Nath|Pratima Devi|,Action|Drama|Musical,Rajkumar Santoshi ActionDramaMusical Amitabh BachchanZeenat AmanRandhir KapoorTina AmbaniPrem ChopraShreeram LagooPaidi JairajChand UsmaniViju KhoteShubha KhoteHadhic HartakiAzaad IraniNarendra NathPratima Devi Pukar
3180,3180,3180,Shubh Kaamna,['K. Viswanath'],Rati Agnihotri|Asrani|Utpal Dutt|Satyendra Kapoor|Sujit Kumar|Vinod Mehra|Paintal|Om Prakash|Renuka|Rakesh Roshan|Shammi|Sudhakar|Kiran Vairale|,Comedy|Drama,K Viswanath ComedyDrama Rati AgnihotriAsraniUtpal DuttSatyendra KapoorSujit KumarVinod MehraPaintalOm PrakashRenukaRakesh RoshanShammiSudhakarKiran Vairale Shubh Kaamna
3181,3181,3181,Sadma,['Balu Mahendra'],Kamal Haasan|Sridevi|Gulshan Grover|Silk Smitha|Paintal|Arvind Deshpande|Viju Khote|H.J. Imam|Birbal|Leela Mishra|Ashalata Wabgaonkar|Padma Chavan|Jansi|Iftekhar|,Romance,Balu Mahendra Romance Kamal HaasanSrideviGulshan GroverSilk SmithaPaintalArvind DeshpandeViju KhoteHJ ImamBirbalLeela MishraAshalata WabgaonkarPadma ChavanJansiIftekhar Sadma
3182,3182,3182,Rang Birangi,['Hrishikesh Mukherjee'],Amol Palekar|Parveen Babi|Farooq Shaikh|Deepti Naval|Chhayadevi|Utpal Dutt|Deven Verma|Javed Khan|Moolchand|Poonam|Amol Sen|Raj Babbar|Bindiya Goswami|,Comedy,Hrishikesh Mukherjee Comedy Amol PalekarParveen BabiFarooq ShaikhDeepti NavalChhayadeviUtpal DuttDeven VermaJaved KhanMoolchandPoonamAmol SenRaj BabbarBindiya Goswami Rang Birangi
3183,3183,3183,Sant Ravidas Ki Amar Kahani,['Babubhai Mistry'],Mohan Choti|Jeevan|Ashish Kumar|Mahipal|Rajendra Nath|Shekhar Purohit|Tun Tun|,Fantasy,Babubhai Mistry Fantasy Mohan ChotiJeevanAshish KumarMahipalRajendra NathShekhar PurohitTun Tun Sant Ravidas Ki Amar Kahani
3184,3184,3184,Woh Jo Hasina,['Deepak Bahry'],Mithun Chakraborty|Ranjeeta Kaur|Pran|Kader Khan|Rajendra Nath|Madan Puri|Satyendra Kapoor|Prema Narayan|,Romance,Deepak Bahry Romance Mithun ChakrabortyRanjeeta KaurPranKader KhanRajendra NathMadan PuriSatyendra KapoorPrema Narayan Woh Jo Hasina
3185,3185,3185,Taqdeer,['A. Salaam'],Mithun Chakraborty|Zeenat Aman|Hema Malini|Shatrughan Sinha|,Action|Drama|Romance,A Salaam ActionDramaRomance Mithun ChakrabortyZeenat AmanHema MaliniShatrughan Sinha Taqdeer
3186,3186,3186,Sookha,['M.S. Sathyu'],Pankaj Dheer|,Drama,MS Sathyu Drama Pankaj Dheer Sookha
3187,3187,3187,Souten,['Saawan Kumar Tak'],Rajesh Khanna|Tina Ambani|Padmini Kolhapure|Prem Chopra|Shreeram Lagoo|Shashikala|Pran|Vijay Arora|Satyendra Kapoor|,Drama|Musical|Romance,Saawan Kumar Tak DramaMusicalRomance Rajesh KhannaTina AmbaniPadmini KolhapurePrem ChopraShreeram LagooShashikalaPranVijay AroraSatyendra Kapoor Souten
3188,3188,3188,Woh 7 Din,['Bapu'],Anil Kapoor|Padmini Kolhapure|Naseeruddin Shah|Raju Shrestha|Nilu Phule|Dina Pathak|Ashalata Wabgaonkar|Baby Suchita|Bharti|Javed Khan|Akhtar|Ajay Singh|Arvind Deshpande|,Drama|Romance,Bapu DramaRomance Anil KapoorPadmini KolhapureNaseeruddin ShahRaju ShresthaNilu PhuleDina PathakAshalata WabgaonkarBaby SuchitaBhartiJaved KhanAkhtarAjay SinghArvind Deshpande Woh 7 Din
3189,3189,3189,Zara Si Zindagi,['K. Balachander'],Kamal Haasan|Anita Raj|Arjun Chakraborty|Nilu Phule|,Drama|Family|Romance,K Balachander DramaFamilyRomance Kamal HaasanAnita RajArjun ChakrabortyNilu Phule Zara Si Zindagi
3190,3190,3190,Nishaan,['Surendra Mohan Sikandar Khanna'],Rajesh Khanna|Jeetendra|Rekha|Poonam Dhillon|Vijay Arora|Jeevan|Amrish Puri|Gita Siddharth|Roopesh Kumar|,Action|Drama|Family,Surendra Mohan Sikandar Khanna ActionDramaFamily Rajesh KhannaJeetendraRekhaPoonam DhillonVijay AroraJeevanAmrish PuriGita SiddharthRoopesh Kumar Nishaan
3191,3191,3191,Aagman,['Muzaffar Ali'],Masood Akhtar|Bharat Bhushan|Rajina Raj Bisaria|Rani Deepa|Dilip Dhawan|Surendra Gupta|Saeed Jaffrey|Javed Khan|Anupam Kher|Suresh Oberoi|Sudhir Pandey|Yunus Parvez|,Drama,Muzaffar Ali Drama Masood AkhtarBharat BhushanRajina Raj BisariaRani DeepaDilip DhawanSurendra GuptaSaeed JaffreyJaved KhanAnupam KherSuresh OberoiSudhir PandeyYunus Parvez Aagman
3192,3192,3192,Aadharshila,['Ashok Ahuja'],Dolly Ahluwalia|Raja Bundela|Neena Gupta|Anita Kanwar|Annu Kapoor|Madhumalti Kapoor|Pankaj Kapur|Satish Kaushik|Alok Nath|Devki Nandan Pandey|Rajesh Puri|K.K. Raina|,Drama,Ashok Ahuja Drama Dolly AhluwaliaRaja BundelaNeena GuptaAnita KanwarAnnu KapoorMadhumalti KapoorPankaj KapurSatish KaushikAlok NathDevki Nandan PandeyRajesh PuriKK Raina Aadharshila
3193,3193,3193,Aamne Samne,['Ashim S. Samanta'],Mithun Chakraborty|Bindiya Goswami|Arti Gupta|Kamal Kapoor|Dinesh Thakur|Monty|Sudhir|Jagdish Raj|Madhu Malini|Tarun Ghosh|Mac Mohan|Sharad|Manoj Kumar|Robin Kar|,Action|Crime|Drama,Ashim S Samanta ActionCrimeDrama Mithun ChakrabortyBindiya GoswamiArti GuptaKamal KapoorDinesh ThakurMontySudhirJagdish RajMadhu MaliniTarun GhoshMac MohanSharadManoj KumarRobin Kar Aamne Samne
3194,3194,3194,Aparoopa,['Jahnu Barua'],Suhasini Mulay|Biju Phukan|,Drama,Jahnu Barua Drama Suhasini MulayBiju Phukan Aparoopa
3195,3195,3195,Anmol Sitaare,['Geethapryia'],Master Baboo|Rakesh Bedi|Ramesh Deo|Seema Deo|Master Dinkar|Master Faiyyaz|Ajay Hegde|Raza Murad|Madan Puri|,Drama,Geethapryia Drama Master BabooRakesh BediRamesh DeoSeema DeoMaster DinkarMaster FaiyyazAjay HegdeRaza MuradMadan Puri Anmol Sitaare
